1722684832,2024-08-03 13:33:52.659909,1081
1722684892,2024-08-03 13:34:52.661206,1093
1722684952,2024-08-03 13:35:52.662993,1114
1722685012,2024-08-03 13:36:52.667918,1121
1722685072,2024-08-03 13:37:52.670929,1129
1722685132,2024-08-03 13:38:52.672165,1140
1722685192,2024-08-03 13:39:52.679820,1146
1722685252,2024-08-03 13:40:52.680191,1155
1722685312,2024-08-03 13:41:52.681425,1168
1722685372,2024-08-03 13:42:52.684176,1183
1722685432,2024-08-03 13:43:52.688184,1189
1722685492,2024-08-03 13:44:52.689294,1202
1722685552,2024-08-03 13:45:52.691689,1207
1722685612,2024-08-03 13:46:52.692987,1217
1722685672,2024-08-03 13:47:52.693787,1228
1722685732,2024-08-03 13:48:52.694901,1233
1722685792,2024-08-03 13:49:52.695599,1242
1722685852,2024-08-03 13:50:52.696378,1256
1722685912,2024-08-03 13:51:52.698158,1268
1722685972,2024-08-03 13:52:52.699517,1275
1722686032,2024-08-03 13:53:52.699950,1281
1722686092,2024-08-03 13:54:52.704186,1293
1722686152,2024-08-03 13:55:52.706009,1304
1722686212,2024-08-03 13:56:52.707614,1309
1722686272,2024-08-03 13:57:52.710314,1322
1722686332,2024-08-03 13:58:52.711342,1326
1722686392,2024-08-03 13:59:52.711823,1331
1722686452,2024-08-03 14:00:52.713299,1347
1722686512,2024-08-03 14:01:52.717162,1361
1722686572,2024-08-03 14:02:52.720166,1365
1722686632,2024-08-03 14:03:52.723641,1377
1722686692,2024-08-03 14:04:52.723927,1382
1722686752,2024-08-03 14:05:52.725597,1389
1722686812,2024-08-03 14:06:52.727027,1392
1722686872,2024-08-03 14:07:52.727999,1404
1722686932,2024-08-03 14:08:52.730580,1422
1722686992,2024-08-03 14:09:52.731938,1432
1722687052,2024-08-03 14:10:52.740142,1439
1722687112,2024-08-03 14:11:52.741172,1454
1722687172,2024-08-03 14:12:52.743309,1461
1722687232,2024-08-03 14:13:52.743925,1467
1722687292,2024-08-03 14:14:52.744982,1475
1722687352,2024-08-03 14:15:52.745581,1490
1722687412,2024-08-03 14:16:52.746450,1495
1722687472,2024-08-03 14:17:52.748082,1503
1722687532,2024-08-03 14:18:52.749006,1514
1722687592,2024-08-03 14:19:52.755844,1520
1722687652,2024-08-03 14:20:52.757277,1522
1722687712,2024-08-03 14:21:52.758239,1526
1722687772,2024-08-03 14:22:52.760146,1533
1722687832,2024-08-03 14:23:52.761801,1541
1722687892,2024-08-03 14:24:52.768059,1554
1722687952,2024-08-03 14:25:52.771601,1562
1722688012,2024-08-03 14:26:52.772139,1581
1722688072,2024-08-03 14:27:52.773185,1588
1722688132,2024-08-03 14:28:52.775420,1596
1722688192,2024-08-03 14:29:52.776153,1606
1722688252,2024-08-03 14:30:52.780152,1609
1722688312,2024-08-03 14:31:52.780840,1615
1722688372,2024-08-03 14:32:52.781723,1629
1722688432,2024-08-03 14:33:52.783900,1636
1722688492,2024-08-03 14:34:52.786599,1647
1722688552,2024-08-03 14:35:52.787251,1667
1722688612,2024-08-03 14:36:52.789223,1676
1722688672,2024-08-03 14:37:52.790553,1688
1722688732,2024-08-03 14:38:52.791796,1702
1722688792,2024-08-03 14:39:52.795574,1711
1722688852,2024-08-03 14:40:52.796652,1719
1722688912,2024-08-03 14:41:52.799696,1730
1722688972,2024-08-03 14:42:52.800906,1740
1722689032,2024-08-03 14:43:52.801880,1750
1722689092,2024-08-03 14:44:52.803406,1764
1722689152,2024-08-03 14:45:52.804072,1770
1722689212,2024-08-03 14:46:52.807973,1777
1722689272,2024-08-03 14:47:52.808745,1785
1722689332,2024-08-03 14:48:52.811117,1790
1722689392,2024-08-03 14:49:52.812797,1800
1722689452,2024-08-03 14:50:52.814369,1809
1722689512,2024-08-03 14:51:52.817280,1821
1722689572,2024-08-03 14:52:52.818791,1824
1722689632,2024-08-03 14:53:52.824162,1829
1722689692,2024-08-03 14:54:52.826259,1835
1722689752,2024-08-03 14:55:52.827063,1842
1722689812,2024-08-03 14:56:52.827972,1853
1722689872,2024-08-03 14:57:52.832168,1858
1722689932,2024-08-03 14:58:52.833485,1878
1722689992,2024-08-03 14:59:52.836019,1884
1722690052,2024-08-03 15:00:52.836550,1890
1722690112,2024-08-03 15:01:52.837369,1898
1722690172,2024-08-03 15:02:52.839567,1910
1722690232,2024-08-03 15:03:52.842372,1922
1722690292,2024-08-03 15:04:52.844073,1937
1722690352,2024-08-03 15:05:52.844458,1948
1722690412,2024-08-03 15:06:52.845385,1961
1722690472,2024-08-03 15:07:52.846419,1984
1722690532,2024-08-03 15:08:52.847637,1992
1722690592,2024-08-03 15:09:52.849707,2009
1722690652,2024-08-03 15:10:52.850640,2013
1722690712,2024-08-03 15:11:52.863988,2020
1722690772,2024-08-03 15:12:52.866104,2030
1722690832,2024-08-03 15:13:52.867174,2044
1722690892,2024-08-03 15:14:52.868378,2057
1722690952,2024-08-03 15:15:52.870054,2065
1722691012,2024-08-03 15:16:52.871317,2082
1722691072,2024-08-03 15:17:52.873260,2086
1722691132,2024-08-03 15:18:52.875993,2095
1722691192,2024-08-03 15:19:52.877137,2104
1722691252,2024-08-03 15:20:52.882145,2108
1722691312,2024-08-03 15:21:52.883742,2110
1722691372,2024-08-03 15:22:52.884590,2120
1722691432,2024-08-03 15:23:52.885919,2136
1722691492,2024-08-03 15:24:52.892748,2149
1722691552,2024-08-03 15:25:52.894166,2157
1722691765,2024-08-03 15:29:25.157393,2171
1722691825,2024-08-03 15:30:25.177469,2171
1722691885,2024-08-03 15:31:25.178751,2179
1722691945,2024-08-03 15:32:25.179854,2181
1722692005,2024-08-03 15:33:25.181204,2195
1722692065,2024-08-03 15:34:25.182768,2204
1722692125,2024-08-03 15:35:25.183685,2228
1722692185,2024-08-03 15:36:25.185365,2233
1722692245,2024-08-03 15:37:25.186528,2245
1722692305,2024-08-03 15:38:25.187880,2257
1722692365,2024-08-03 15:39:25.189155,2262
1722692425,2024-08-03 15:40:25.191687,2273
1722692485,2024-08-03 15:41:25.193294,2279
1722692545,2024-08-03 15:42:25.195862,2287
1722692605,2024-08-03 15:43:25.197165,2301
1722692665,2024-08-03 15:44:25.201080,2312
1722692725,2024-08-03 15:45:25.203501,2327
1722692785,2024-08-03 15:46:25.204281,2335
1722692845,2024-08-03 15:47:25.204819,2346
1722692905,2024-08-03 15:48:25.206589,2357
1722692965,2024-08-03 15:49:25.207704,2366
1722693025,2024-08-03 15:50:25.209477,2379
1722693085,2024-08-03 15:51:25.209896,2383
1722693145,2024-08-03 15:52:25.210975,2390
1722693205,2024-08-03 15:53:25.211794,2400
1722693265,2024-08-03 15:54:25.212264,2408
1722693325,2024-08-03 15:55:25.213368,2415
1722693385,2024-08-03 15:56:25.214680,2426
1722693445,2024-08-03 15:57:25.217392,2437
1722693505,2024-08-03 15:58:25.218917,2447
1722693565,2024-08-03 15:59:25.220699,2467
1722693625,2024-08-03 16:00:25.221460,2476
1722693685,2024-08-03 16:01:25.225574,2489
1722693745,2024-08-03 16:02:25.226802,2502
1722693805,2024-08-03 16:03:25.228419,2512
1722693865,2024-08-03 16:04:25.229312,2532
1722693925,2024-08-03 16:05:25.231233,2536
1722693985,2024-08-03 16:06:25.232569,2550
1722694045,2024-08-03 16:07:25.233459,2558
1722694105,2024-08-03 16:08:25.235361,2569
1722694165,2024-08-03 16:09:25.236678,2582
1722694225,2024-08-03 16:10:25.237465,2590
1722694285,2024-08-03 16:11:25.238339,2600
1722694345,2024-08-03 16:12:25.239806,2617
1722694405,2024-08-03 16:13:25.241007,2622
1722694465,2024-08-03 16:14:25.241686,2631
1722694525,2024-08-03 16:15:25.243494,2644
1722694585,2024-08-03 16:16:25.244458,2649
1722694645,2024-08-03 16:17:25.245302,2664
1722694705,2024-08-03 16:18:25.245906,2683
1722694765,2024-08-03 16:19:25.248505,2700
1722694825,2024-08-03 16:20:25.250926,2710
1722694885,2024-08-03 16:21:25.251409,2721
1722694945,2024-08-03 16:22:25.255310,2736
1722695005,2024-08-03 16:23:25.255875,2743
1722695065,2024-08-03 16:24:25.259260,2763
1722695125,2024-08-03 16:25:25.261668,2769
1722695185,2024-08-03 16:26:25.263827,2785
1722695245,2024-08-03 16:27:25.266173,2802
1722695305,2024-08-03 16:28:25.268301,2816
1722695365,2024-08-03 16:29:25.269342,2830
1722695425,2024-08-03 16:30:25.270147,2841
1722695485,2024-08-03 16:31:25.271246,2856
1722695545,2024-08-03 16:32:25.273587,2865
1722695605,2024-08-03 16:33:25.275116,2870
1722695665,2024-08-03 16:34:25.277062,2881
1722695725,2024-08-03 16:35:25.278288,2887
1722695785,2024-08-03 16:36:25.279311,2895
1722695845,2024-08-03 16:37:25.280965,2901
1722695905,2024-08-03 16:38:25.285577,2906
1722695965,2024-08-03 16:39:25.289344,2916
1722696025,2024-08-03 16:40:25.290262,2925
1722696085,2024-08-03 16:41:25.292638,2941
1722696145,2024-08-03 16:42:25.293592,2948
1722696205,2024-08-03 16:43:25.294725,2964
1722696265,2024-08-03 16:44:25.295946,2969
1722696325,2024-08-03 16:45:25.297271,2976
1722696385,2024-08-03 16:46:25.298043,2992
1722696445,2024-08-03 16:47:25.299107,3001
1722696505,2024-08-03 16:48:25.299518,3009
1722696565,2024-08-03 16:49:25.300333,3030
1722696625,2024-08-03 16:50:25.301576,3035
1722696685,2024-08-03 16:51:25.303151,3051
1722696745,2024-08-03 16:52:25.304236,3063
1722696805,2024-08-03 16:53:25.305147,3073
1722696865,2024-08-03 16:54:25.305590,3101
1722696925,2024-08-03 16:55:25.306399,3109
1722696985,2024-08-03 16:56:25.308721,3126
1722697045,2024-08-03 16:57:25.312224,3142
1722697105,2024-08-03 16:58:25.313340,3148
1722697165,2024-08-03 16:59:25.315641,3159
1722697225,2024-08-03 17:00:25.316506,3161
1722697285,2024-08-03 17:01:25.319484,3171
1722697345,2024-08-03 17:02:25.320628,3194
1722697405,2024-08-03 17:03:25.322721,3202
1722697465,2024-08-03 17:04:25.326749,3225
1722697525,2024-08-03 17:05:25.329561,3237
1722697585,2024-08-03 17:06:25.330254,3254
1722697645,2024-08-03 17:07:25.333561,3258
1722697705,2024-08-03 17:08:25.336397,3266
1722697765,2024-08-03 17:09:25.337591,3284
1722697825,2024-08-03 17:10:25.340260,3297
1722697885,2024-08-03 17:11:25.341581,3311
1722697945,2024-08-03 17:12:25.342858,3320
1722698005,2024-08-03 17:13:25.344760,3333
1722698065,2024-08-03 17:14:25.345483,3354
1722698125,2024-08-03 17:15:25.346266,3359
1722698185,2024-08-03 17:16:25.347082,3372
1722698245,2024-08-03 17:17:25.349574,3387
1722698305,2024-08-03 17:18:25.351262,3400
1722698365,2024-08-03 17:19:25.352543,3419
1722698425,2024-08-03 17:20:25.360938,3427
1722698485,2024-08-03 17:21:25.362750,3443
1722698545,2024-08-03 17:22:25.363655,3446
1722698605,2024-08-03 17:23:25.367004,3456
1722698665,2024-08-03 17:24:25.367574,3472
1722698725,2024-08-03 17:25:25.368794,3477
1722698785,2024-08-03 17:26:25.369567,3494
1722698845,2024-08-03 17:27:25.371851,3504
1722698905,2024-08-03 17:28:25.372214,3519
1722698965,2024-08-03 17:29:25.373616,3541
1722699025,2024-08-03 17:30:25.375770,3550
1722699085,2024-08-03 17:31:25.377197,3569
1722699145,2024-08-03 17:32:25.377847,3578
1722699205,2024-08-03 17:33:25.379518,3589
1722699265,2024-08-03 17:34:25.381417,3603
1722699325,2024-08-03 17:35:25.382132,3611
1722699385,2024-08-03 17:36:25.383035,3628
1722699445,2024-08-03 17:37:25.384259,3640
1722699505,2024-08-03 17:38:25.385166,3669
1722699565,2024-08-03 17:39:25.386707,3681
1722699625,2024-08-03 17:40:25.387732,3700
1722699685,2024-08-03 17:41:25.388602,3708
1722699745,2024-08-03 17:42:25.390969,3721
1722699805,2024-08-03 17:43:25.394850,3733
1722699865,2024-08-03 17:44:25.395394,3741
1722699925,2024-08-03 17:45:25.400190,3768
1722699985,2024-08-03 17:46:25.401633,3771
1722700045,2024-08-03 17:47:25.408605,3778
1722700105,2024-08-03 17:48:25.410915,3801
1722700165,2024-08-03 17:49:25.413021,3812
1722700225,2024-08-03 17:50:25.414065,3832
1722700285,2024-08-03 17:51:25.416721,3840
1722700345,2024-08-03 17:52:25.418450,3857
1722700405,2024-08-03 17:53:25.421598,3872
1722700465,2024-08-03 17:54:25.423017,3895
1722700525,2024-08-03 17:55:25.424429,3906
1722700585,2024-08-03 17:56:25.426153,3926
1722700645,2024-08-03 17:57:25.428886,3943
1722700705,2024-08-03 17:58:25.430344,3974
1722700765,2024-08-03 17:59:25.431486,3991
1722700825,2024-08-03 18:00:25.433559,4013
1722700885,2024-08-03 18:01:25.436763,4040
1722700945,2024-08-03 18:02:25.439886,4051
1722701005,2024-08-03 18:03:25.441308,4067
1722701065,2024-08-03 18:04:25.442296,4086
1722701125,2024-08-03 18:05:25.443619,4116
1722701185,2024-08-03 18:06:25.445167,4130
1722701245,2024-08-03 18:07:25.446314,4148
1722701305,2024-08-03 18:08:25.447627,4157
1722701365,2024-08-03 18:09:25.449588,4181
1722701425,2024-08-03 18:10:25.450936,4198
1722701485,2024-08-03 18:11:25.452604,4221
1722701545,2024-08-03 18:12:25.455007,4239
1722701605,2024-08-03 18:13:25.455881,4254
1722701665,2024-08-03 18:14:25.457207,4290
1722701725,2024-08-03 18:15:25.459095,4301
1722701785,2024-08-03 18:16:25.460621,4325
1722701845,2024-08-03 18:17:25.463469,4336
1722701905,2024-08-03 18:18:25.464307,4360
1722701965,2024-08-03 18:19:25.465086,4382
1722702025,2024-08-03 18:20:25.466236,4397
1722702085,2024-08-03 18:21:25.467080,4411
1722702145,2024-08-03 18:22:25.468477,4424
1722702205,2024-08-03 18:23:25.471004,4432
1722702265,2024-08-03 18:24:25.471779,4451
1722702325,2024-08-03 18:25:25.472944,4460
1722702385,2024-08-03 18:26:25.474651,4491
1722702445,2024-08-03 18:27:25.476039,4504
1722702505,2024-08-03 18:28:25.476586,4526
1722702565,2024-08-03 18:29:25.478010,4540
1722702625,2024-08-03 18:30:25.478560,4560
1722702685,2024-08-03 18:31:25.480351,4591
1722702745,2024-08-03 18:32:25.483218,4599
1722702805,2024-08-03 18:33:25.485475,4614
1722702865,2024-08-03 18:34:25.486111,4635
1722702925,2024-08-03 18:35:25.487751,4659
1722702985,2024-08-03 18:36:25.489735,4672
1722703045,2024-08-03 18:37:25.490861,4694
1722703105,2024-08-03 18:38:25.493608,4712
1722703165,2024-08-03 18:39:25.494916,4742
1722703225,2024-08-03 18:40:25.495844,4765
1722703285,2024-08-03 18:41:25.497145,4781
1722703345,2024-08-03 18:42:25.497688,4810
1722703405,2024-08-03 18:43:25.499362,4835
1722703465,2024-08-03 18:44:25.501418,4852
1722703525,2024-08-03 18:45:25.503254,4869
1722703585,2024-08-03 18:46:25.504575,4880
1722703645,2024-08-03 18:47:25.506427,4914
1722703705,2024-08-03 18:48:25.507352,4927
1722703765,2024-08-03 18:49:25.508052,4953
1722703825,2024-08-03 18:50:25.508682,4988
1722703885,2024-08-03 18:51:25.509617,5014
1722703945,2024-08-03 18:52:25.511545,5032
1722704005,2024-08-03 18:53:25.513415,5054
1722704065,2024-08-03 18:54:25.516893,5072
1722704125,2024-08-03 18:55:25.518596,5100
1722704185,2024-08-03 18:56:25.519973,5135
1722704245,2024-08-03 18:57:25.522274,5162
1722704305,2024-08-03 18:58:25.524518,5182
1722704365,2024-08-03 18:59:25.527503,5209
1722704425,2024-08-03 19:00:25.529339,5237
1722704485,2024-08-03 19:01:25.530216,5259
1722704545,2024-08-03 19:02:25.530761,5289
1722704605,2024-08-03 19:03:25.531674,5317
1722704665,2024-08-03 19:04:25.532378,5345
1722704725,2024-08-03 19:05:25.533180,5375
1722704785,2024-08-03 19:06:25.533839,5408
1722704845,2024-08-03 19:07:25.535204,5435
1722704905,2024-08-03 19:08:25.536939,5459
1722704965,2024-08-03 19:09:25.539231,5486
1722705025,2024-08-03 19:10:25.540751,5506
1722705085,2024-08-03 19:11:25.541898,5535
1722705145,2024-08-03 19:12:25.543343,5557
1722705205,2024-08-03 19:13:25.546225,5570
1722705265,2024-08-03 19:14:25.547457,5601
1722705325,2024-08-03 19:15:25.549166,5636
1722705385,2024-08-03 19:16:25.550113,5659
1722705445,2024-08-03 19:17:25.551166,5695
1722705505,2024-08-03 19:18:25.551748,5721
1722705565,2024-08-03 19:19:25.552984,5760
1722705625,2024-08-03 19:20:25.554252,5799
1722705685,2024-08-03 19:21:25.555269,5833
1722705745,2024-08-03 19:22:25.556757,5865
1722705805,2024-08-03 19:23:25.557483,5899
1722705865,2024-08-03 19:24:25.559641,5931
1722705925,2024-08-03 19:25:25.561266,5961
1722705985,2024-08-03 19:26:25.561979,5994
1722706045,2024-08-03 19:27:25.564491,6031
1722706105,2024-08-03 19:28:25.567417,6063
1722706165,2024-08-03 19:29:25.568666,6103
1722706225,2024-08-03 19:30:25.569524,6142
1722706285,2024-08-03 19:31:25.571115,6167
1722706345,2024-08-03 19:32:25.571820,6213
1722706405,2024-08-03 19:33:25.573328,6239
1722706465,2024-08-03 19:34:25.574666,6276
1722706525,2024-08-03 19:35:25.576504,6342
1722706585,2024-08-03 19:36:25.579286,6427
1722706645,2024-08-03 19:37:25.580646,6499
1722706705,2024-08-03 19:38:25.581438,6579
1722706765,2024-08-03 19:39:25.581718,6631
1722706825,2024-08-03 19:40:25.582717,6745
1722706885,2024-08-03 19:41:25.583057,6856
1722706945,2024-08-03 19:42:25.584416,7245
1722707005,2024-08-03 19:43:25.585093,7541
1722707065,2024-08-03 19:44:25.586082,7548
1722707125,2024-08-03 19:45:25.586579,7548
1722707185,2024-08-03 19:46:25.587430,7558
1722707245,2024-08-03 19:47:25.588236,7558
1722707305,2024-08-03 19:48:25.588888,7567
1722707365,2024-08-03 19:49:25.589734,7567
1722707425,2024-08-03 19:50:25.590228,7569
1722707485,2024-08-03 19:51:25.591332,7575
1722707545,2024-08-03 19:52:25.591676,7575
1722707605,2024-08-03 19:53:25.592430,7575
1722707665,2024-08-03 19:54:25.593366,7579
1722707725,2024-08-03 19:55:25.593959,7590
1722707785,2024-08-03 19:56:25.594458,7606
1722707845,2024-08-03 19:57:25.596226,7606
1722707905,2024-08-03 19:58:25.597193,7609
1722707965,2024-08-03 19:59:25.598457,7612
1722708025,2024-08-03 20:00:25.599273,7612
1722708085,2024-08-03 20:01:25.600780,7612
1722708145,2024-08-03 20:02:25.601241,7617
1722708205,2024-08-03 20:03:25.602199,7617
1722708265,2024-08-03 20:04:25.603167,7617
1722708325,2024-08-03 20:05:25.603792,7619
1722708385,2024-08-03 20:06:25.605569,7637
1722708445,2024-08-03 20:07:25.614540,7637
1722708505,2024-08-03 20:08:25.615592,7642
1722708565,2024-08-03 20:09:25.616324,7652
1722708625,2024-08-03 20:10:25.616998,7652
1722708685,2024-08-03 20:11:25.617578,7669
1722708745,2024-08-03 20:12:25.618550,7669
1722708805,2024-08-03 20:13:25.619797,7669
1722708865,2024-08-03 20:14:25.620604,7678
1722708925,2024-08-03 20:15:25.621244,7690
1722708985,2024-08-03 20:16:25.623008,7692
1722709045,2024-08-03 20:17:25.624136,7696
1722709105,2024-08-03 20:18:25.625101,7699
1722709165,2024-08-03 20:19:25.627121,7699
1722709225,2024-08-03 20:20:25.628571,7699
1722709285,2024-08-03 20:21:25.628882,7706
1722709345,2024-08-03 20:22:25.633310,7706
1722709405,2024-08-03 20:23:25.634622,7717
1722709465,2024-08-03 20:24:25.636178,7724
1722709519,2024-08-03 20:25:19.286378,0
1722709600,2024-08-03 20:26:40.915763,0
1722709660,2024-08-03 20:27:40.917555,0
1722709720,2024-08-03 20:28:40.919130,0
1722709780,2024-08-03 20:29:40.920875,0
1722709825,2024-08-03 20:30:25.435935,0
1722709979,2024-08-03 20:32:59.162348,0
1722710039,2024-08-03 20:33:59.164155,0
1722710099,2024-08-03 20:34:59.165455,0
1722710159,2024-08-03 20:35:59.166814,0
1722710219,2024-08-03 20:36:59.167768,0
1722710279,2024-08-03 20:37:59.169123,0
1722710339,2024-08-03 20:38:59.169847,0
1722710399,2024-08-03 20:39:59.170931,0
1722710459,2024-08-03 20:40:59.172218,0
1722710519,2024-08-03 20:41:59.173444,0
1722710579,2024-08-03 20:42:59.175058,0
1722710639,2024-08-03 20:43:59.176486,5
1722710699,2024-08-03 20:44:59.178565,5
1722710759,2024-08-03 20:45:59.179364,5
1722710819,2024-08-03 20:46:59.181344,5
1722710879,2024-08-03 20:47:59.183028,5
1722710939,2024-08-03 20:48:59.183928,5
1722710999,2024-08-03 20:49:59.184717,5
1722711059,2024-08-03 20:50:59.186302,5
1722711119,2024-08-03 20:51:59.187586,5
1722711179,2024-08-03 20:52:59.188505,5
1722711239,2024-08-03 20:53:59.189842,9
1722711299,2024-08-03 20:54:59.190634,9
1722711359,2024-08-03 20:55:59.191194,9
